protein_id	fasta_headers	gene_symbols_or_id	OE01923_Astroc_DIA_AA13_dil1n2_250ng	OE01925_Astroc_DIA_AA16_dil1n2_250ng	OE01919_Astroc_DIA_AA19_dil1n2_250ng	OE01881_Astroc_DIA_AA14_dil1n2_250ng	OE01908_Astroc_DIA_AA17_dil1n2_250ng	OE01888_Astroc_DIA_AA20_dil1n2_250ng
O43396	>sp|O43396|TXNL1_HUMAN Thioredoxin-like protein 1 OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=3	TXNL1	22.7699611412223	22.6950556390495	22.9438373889903	22.979290767546	22.6621330993045	23.0223078760367
Q16881	>sp|Q16881|TRXR1_HUMAN Thioredoxin reductase 1, cytoplasmic OS=Homo sapiens OX=9606 GN=TXNRD1 PE=1 SV=3	TXNRD1	22.9137548075756	22.9823139099761	23.1910716556964	23.0892107036737	22.5919115587917	22.4930218514888
P29597	>sp|P29597|TYK2_HUMAN Non-receptor tyrosine-protein kinase TYK2 OS=Homo sapiens OX=9606 GN=TYK2 PE=1 SV=3	TYK2	17.2083885619596	18.2353469752824	17.2956909424886	17.5313346774082	18.285762013305	17.8247713998898
Q01081	>sp|Q01081|U2AF1_HUMAN Splicing factor U2AF 35 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF1 PE=1 SV=3	U2AF1	23.8319110871845	23.6759189134515	23.4819139195196	23.7981054040512	23.67817162216	23.7657981153085
P26368	>sp|P26368|U2AF2_HUMAN Splicing factor U2AF 65 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF2 PE=1 SV=4	U2AF2	23.4893487852978	23.2401969605528	22.8487206007744	23.2655135872398	23.1856855359375	22.9937368861146
O15042	>sp|O15042|SR140_HUMAN U2 snRNP-associated SURP motif-containing protein OS=Homo sapiens OX=9606 GN=U2SURP PE=1 SV=2	U2SURP	21.0873146850081	21.4596591912706	21.2234889248946	20.9622209957178	21.5631222347604	20.9022321797929
Q9BZF9	>sp|Q9BZF9|UACA_HUMAN Uveal autoantigen with coiled-coil domains and ankyrin repeats OS=Homo sapiens OX=9606 GN=UACA PE=1 SV=2	UACA	20.4195294072497	19.7379699410232	19.3088602399799	20.3143135088868	19.4919959214536	19.714923871585
Q16222	>sp|Q16222|UAP1_HUMAN UDP-N-acetylhexosamine pyrophosphorylase OS=Homo sapiens OX=9606 GN=UAP1 PE=1 SV=3	UAP1	21.2332401506026	20.7355751544022	19.8569540023519	21.5648463212572	20.1660872385125	20.381579000136
P22314	>sp|P22314|UBA1_HUMAN Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3	UBA1	23.7531478290472	24.1559750153039	23.7470847277145	23.932944812996	23.9344942411599	24.1790864987865
Q9UBT2	>sp|Q9UBT2|SAE2_HUMAN SUMO-activating enzyme subunit 2 OS=Homo sapiens OX=9606 GN=UBA2 PE=1 SV=2	UBA2	21.2883962814232	20.8931513487233	20.9715377852834	21.3948752686979	20.6912727411963	21.2268952216474
Q8TBC4	>sp|Q8TBC4|UBA3_HUMAN NEDD8-activating enzyme E1 catalytic subunit OS=Homo sapiens OX=9606 GN=UBA3 PE=1 SV=2	UBA3	21.002594782212	20.9731343630293	20.4677955930985	21.4130729022194	20.6839094292731	21.2917492370655
Q9GZZ9	>sp|Q9GZZ9|UBA5_HUMAN Ubiquitin-like modifier-activating enzyme 5 OS=Homo sapiens OX=9606 GN=UBA5 PE=1 SV=1	UBA5	20.0322714765527	19.2268953964688	19.7193201784225	20.0796894402027	18.9698311662516	19.5489319932848
A0AVT1	>sp|A0AVT1|UBA6_HUMAN Ubiquitin-like modifier-activating enzyme 6 OS=Homo sapiens OX=9606 GN=UBA6 PE=1 SV=1	UBA6	21.3131475597745	21.0525230029978	21.3246643555022	21.5622550451381	20.8117392612855	21.8410520704212
Q8NBM4	>sp|Q8NBM4|UBAC2_HUMAN Ubiquitin-associated domain-containing protein 2 OS=Homo sapiens OX=9606 GN=UBAC2 PE=1 SV=1	UBAC2	20.500161528836	20.7778007315182	20.7989313939687	20.0389908353664	21.3901833556191	18.7101004229185
Q9NZ09	>sp|Q9NZ09|UBAP1_HUMAN Ubiquitin-associated protein 1 OS=Homo sapiens OX=9606 GN=UBAP1 PE=1 SV=1	UBAP1	19.797208147335	19.5875904176443	19.3648856822088	18.9268022486043	19.4934252544615	18.0657494183225
Q5T6F2	>sp|Q5T6F2|UBAP2_HUMAN Ubiquitin-associated protein 2 OS=Homo sapiens OX=9606 GN=UBAP2 PE=1 SV=1	UBAP2	17.7789646627583	16.9038017206324	18.0210467148449	18.1274006558223	17.4883166029703	17.4805854635695
Q14157	>sp|Q14157|UBP2L_HUMAN Ubiquitin-associated protein 2-like OS=Homo sapiens OX=9606 GN=UBAP2L PE=1 SV=2	UBAP2L	21.3992966648803	21.1436377215085	20.7167653770716	21.1085291314166	21.1716540345615	20.3181238181005
Q8TF42	>sp|Q8TF42|UBS3B_HUMAN Ubiquitin-associated and SH3 domain-containing protein B OS=Homo sapiens OX=9606 GN=UBASH3B PE=1 SV=2	UBASH3B	19.5499467443883	19.3768694545216	19.4891876914595	20.166665807317	19.3429187646851	19.8419986402235
P51668;Q9Y2X8	>sp|P51668|UB2D1_HUMAN Ubiquitin-conjugating enzyme E2 D1 OS=Homo sapiens OX=9606 GN=UBE2D1 PE=1 SV=1;>sp|Q9Y2X8|UB2D4_HUMAN Ubiquitin-conjugating enzyme E2 D4 OS=Homo sapiens OX=9606 GN=UBE2D4 PE=1 SV=1	UBE2D1;UBE2D4	20.8914403307869	21.0678755542336	21.3100172544589	21.3130667042546	20.7241230790491	21.4590725916689
P61077	>sp|P61077|UB2D3_HUMAN Ubiquitin-conjugating enzyme E2 D3 OS=Homo sapiens OX=9606 GN=UBE2D3 PE=1 SV=1	UBE2D3	22.9416455625235	21.9209702489431	21.8840297310568	23.4301533584769	21.8784709818633	21.6477109250589
P51965	>sp|P51965|UB2E1_HUMAN Ubiquitin-conjugating enzyme E2 E1 OS=Homo sapiens OX=9606 GN=UBE2E1 PE=1 SV=1	UBE2E1	19.575085267663	19.0823299589193	18.9057891046497	20.1962819982814	19.2982634515679	19.8615867763598
Q969T4	>sp|Q969T4|UB2E3_HUMAN Ubiquitin-conjugating enzyme E2 E3 OS=Homo sapiens OX=9606 GN=UBE2E3 PE=1 SV=1	UBE2E3	19.994634161691	19.3019874768051	19.1605632301795	20.411528557707	18.6197032811046	20.3638012787369
Q969M7	>sp|Q969M7|UBE2F_HUMAN NEDD8-conjugating enzyme UBE2F OS=Homo sapiens OX=9606 GN=UBE2F PE=1 SV=1	UBE2F	18.5727788280136	18.2804731125202	18.1461800371631	18.0341812621164	18.5478310423305	18.0460307087974
P62253	>sp|P62253|UB2G1_HUMAN Ubiquitin-conjugating enzyme E2 G1 OS=Homo sapiens OX=9606 GN=UBE2G1 PE=1 SV=3	UBE2G1	21.070480855105	20.4522041542138	21.0293070650772	21.4314226038957	20.3474979108746	20.9760865219243
P60604	>sp|P60604|UB2G2_HUMAN Ubiquitin-conjugating enzyme E2 G2 OS=Homo sapiens OX=9606 GN=UBE2G2 PE=1 SV=1	UBE2G2	22.2925598898239	22.4552498801235	22.4980815033019	21.685421433828	22.645908224042	22.2338113260084
P62256	>sp|P62256|UBE2H_HUMAN Ubiquitin-conjugating enzyme E2 H OS=Homo sapiens OX=9606 GN=UBE2H PE=1 SV=1	UBE2H	21.7355936180128	21.5922175563053	22.7807457286507	22.3667517927476	21.0062994445412	22.5945699623719
P63279	>sp|P63279|UBC9_HUMAN SUMO-conjugating enzyme UBC9 OS=Homo sapiens OX=9606 GN=UBE2I PE=1 SV=1	UBE2I	22.9148955114996	22.4822967485566	22.3859192552376	23.5232288839075	22.3247344219003	23.1455147181409
Q9Y385	>sp|Q9Y385|UB2J1_HUMAN Ubiquitin-conjugating enzyme E2 J1 OS=Homo sapiens OX=9606 GN=UBE2J1 PE=1 SV=2	UBE2J1	18.3156693675969	19.3772241811332	18.4205268818228	18.7711421010176	19.4385888562423	18.6380228730905
P61086	>sp|P61086|UBE2K_HUMAN Ubiquitin-conjugating enzyme E2 K OS=Homo sapiens OX=9606 GN=UBE2K PE=1 SV=3	UBE2K	23.0360298464384	22.5326359198322	22.6653401982099	23.3830484901427	22.0587362783032	22.8516812113422
P68036	>sp|P68036|UB2L3_HUMAN Ubiquitin-conjugating enzyme E2 L3 OS=Homo sapiens OX=9606 GN=UBE2L3 PE=1 SV=1	UBE2L3	22.1279070919515	21.6808257588009	22.3389096836737	22.6450309261649	21.8118164853957	22.5312041716567
O14933	>sp|O14933|UB2L6_HUMAN Ubiquitin/ISG15-conjugating enzyme E2 L6 OS=Homo sapiens OX=9606 GN=UBE2L6 PE=1 SV=4	UBE2L6	21.7906256766983	21.3797893575711	21.6901129338731	21.5044834219831	20.9673441904862	21.3495373084341
P61081	>sp|P61081|UBC12_HUMAN NEDD8-conjugating enzyme Ubc12 OS=Homo sapiens OX=9606 GN=UBE2M PE=1 SV=1	UBE2M	22.4554198260646	22.0828848129009	22.34292479174	22.719573483863	21.7742617597089	22.5163762543194
P61088	>sp|P61088|UBE2N_HUMAN Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens OX=9606 GN=UBE2N PE=1 SV=1	UBE2N	23.9116821974975	24.0488660201304	24.2547297784338	24.6024102396315	23.8820559384253	24.3527498712246
Q9C0C9	>sp|Q9C0C9|UBE2O_HUMAN (E3-independent) E2 ubiquitin-conjugating enzyme OS=Homo sapiens OX=9606 GN=UBE2O PE=1 SV=3	UBE2O	17.9249124727371	18.209953051536	17.8358095715306	18.296987098165	17.9336531460024	17.8778254920064
Q7Z7E8;Q8WVN8	>sp|Q7Z7E8|UB2Q1_HUMAN Ubiquitin-conjugating enzyme E2 Q1 OS=Homo sapiens OX=9606 GN=UBE2Q1 PE=1 SV=1;>sp|Q8WVN8|UB2Q2_HUMAN Ubiquitin-conjugating enzyme E2 Q2 OS=Homo sapiens OX=9606 GN=UBE2Q2 PE=1 SV=1	UBE2Q1;UBE2Q2	20.6342324469349	20.8248844375516	20.841799622732	20.4250584546443	20.6465362270931	20.5711697715991
Q712K3	>sp|Q712K3|UB2R2_HUMAN Ubiquitin-conjugating enzyme E2 R2 OS=Homo sapiens OX=9606 GN=UBE2R2 PE=1 SV=1	UBE2R2	20.2414704797397	20.5337546857044	20.589816575483	20.8474354915777	19.9206586406648	21.0702874993253
Q13404	>sp|Q13404|UB2V1_HUMAN Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2	UBE2V1	24.2613382453291	24.6567545295612	24.9975887202166	24.8371651854732	24.2669162929223	24.9917584012294
Q15819	>sp|Q15819|UB2V2_HUMAN Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=4	UBE2V2	23.3854050915541	23.2187816471122	23.5048988822839	23.7547256758813	23.0081308350834	23.4547528091936
Q9H832	>sp|Q9H832|UBE2Z_HUMAN Ubiquitin-conjugating enzyme E2 Z OS=Homo sapiens OX=9606 GN=UBE2Z PE=1 SV=2	UBE2Z	20.9165425574261	20.6124800775604	20.5869161676916	20.8647919282363	20.3696205993634	20.6173881531415
Q05086	>sp|Q05086|UBE3A_HUMAN Ubiquitin-protein ligase E3A OS=Homo sapiens OX=9606 GN=UBE3A PE=1 SV=4	UBE3A	20.0773655786707	19.8999439839724	19.9920381642959	20.0676866382437	19.7667799118859	19.7209547116825
Q14139	>sp|Q14139|UBE4A_HUMAN Ubiquitin conjugation factor E4 A OS=Homo sapiens OX=9606 GN=UBE4A PE=1 SV=2	UBE4A	20.1956414408756	20.0274122148033	20.0903565966729	20.2254011041531	20.1018490404477	20.3006150532767
O14562	>sp|O14562|UBFD1_HUMAN Ubiquitin domain-containing protein UBFD1 OS=Homo sapiens OX=9606 GN=UBFD1 PE=1 SV=2	UBFD1	22.1129478653634	21.6529121067909	21.8034944620498	22.1238686766479	21.2310234475417	21.9619310206459
O95164	>sp|O95164|UBL3_HUMAN Ubiquitin-like protein 3 OS=Homo sapiens OX=9606 GN=UBL3 PE=1 SV=1	UBL3	17.5856935463231	18.7889444011324	19.4079338941022	17.1514414304477	19.201158115748	17.8055130263655
P11441	>sp|P11441|UBL4A_HUMAN Ubiquitin-like protein 4A OS=Homo sapiens OX=9606 GN=UBL4A PE=1 SV=1	UBL4A	19.8744572859142	20.3454656286667	20.1831375649223	19.9442992864045	19.888086871617	19.9854691785503
Q9BZL1	>sp|Q9BZL1|UBL5_HUMAN Ubiquitin-like protein 5 OS=Homo sapiens OX=9606 GN=UBL5 PE=1 SV=1	UBL5	21.6342429748913	21.6375192429586	21.8676767355713	21.9412693573796	21.7669200804034	21.7311273391381
Q8WVY7	>sp|Q8WVY7|UBCP1_HUMAN Ubiquitin-like domain-containing CTD phosphatase 1 OS=Homo sapiens OX=9606 GN=UBLCP1 PE=1 SV=2	UBLCP1	20.6938015589984	20.0624328790799	20.4389404676199	20.9714187770052	19.8958573237586	21.0041256455005
Q9UMX0	>sp|Q9UMX0|UBQL1_HUMAN Ubiquilin-1 OS=Homo sapiens OX=9606 GN=UBQLN1 PE=1 SV=2	UBQLN1	21.9990745492375	21.9811538655812	21.7385891492878	21.8646336600786	21.983102418931	21.1348302024276
Q9UHD9	>sp|Q9UHD9|UBQL2_HUMAN Ubiquilin-2 OS=Homo sapiens OX=9606 GN=UBQLN2 PE=1 SV=2	UBQLN2	20.6344974484164	20.4951610954188	20.4511028574011	20.4275947433683	20.3386862046993	19.6103772236719
Q9NRR5	>sp|Q9NRR5|UBQL4_HUMAN Ubiquilin-4 OS=Homo sapiens OX=9606 GN=UBQLN4 PE=1 SV=2	UBQLN4	21.2026840808401	21.6649092019637	21.6763704410837	21.4131956664256	21.4895429262139	21.6899666381369
Q5T4S7	>sp|Q5T4S7|UBR4_HUMAN E3 ubiquitin-protein ligase UBR4 OS=Homo sapiens OX=9606 GN=UBR4 PE=1 SV=1	UBR4	19.4717021363237	19.408759947293	19.330994035364	19.5656561876028	19.2102935537914	19.6306757432323
Q8N806	>sp|Q8N806|UBR7_HUMAN Putative E3 ubiquitin-protein ligase UBR7 OS=Homo sapiens OX=9606 GN=UBR7 PE=1 SV=2	UBR7	21.9838427556968	22.3639386296753	22.2189488753683	21.7791850197132	22.2204605511102	21.9139257256937
Q9HAC8	>sp|Q9HAC8|UBTD1_HUMAN Ubiquitin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=UBTD1 PE=1 SV=1	UBTD1	20.1327730670297	20.2438005922884	19.5983683423307	19.8092039113993	19.6504945751771	19.8890802489575
Q8WUN7	>sp|Q8WUN7|UBTD2_HUMAN Ubiquitin domain-containing protein 2 OS=Homo sapiens OX=9606 GN=UBTD2 PE=1 SV=2	UBTD2	20.4658210777485	21.0570689911955	21.05159774386	20.3034309171944	20.7081542054092	20.3725473187612
P17480	>sp|P17480|UBF1_HUMAN Nucleolar transcription factor 1 OS=Homo sapiens OX=9606 GN=UBTF PE=1 SV=1	UBTF	21.367854195995	21.8915679991521	21.8316168641131	21.1408128473131	22.1770938039422	21.4681571403409
P0CB48	>sp|P0CB48|UBFL6_HUMAN Putative upstream-binding factor 1-like protein 6 OS=Homo sapiens OX=9606 GN=UBTFL6 PE=5 SV=1	UBTFL6	23.726670241051	23.6059897310948	22.8851949470545	23.2175145956909	23.5797087695052	23.2057984140077
Q04323	>sp|Q04323|UBXN1_HUMAN UBX domain-containing protein 1 OS=Homo sapiens OX=9606 GN=UBXN1 PE=1 SV=2	UBXN1	22.7668249479337	22.1796697200451	22.2789781603819	22.433800709006	22.0059035294214	22.3492845312205
Q92575	>sp|Q92575|UBXN4_HUMAN UBX domain-containing protein 4 OS=Homo sapiens OX=9606 GN=UBXN4 PE=1 SV=2	UBXN4	20.7766209494902	21.2482139515733	21.1368417537863	20.5185774109999	21.3148755766587	20.509561718549
Q9BZV1	>sp|Q9BZV1|UBXN6_HUMAN UBX domain-containing protein 6 OS=Homo sapiens OX=9606 GN=UBXN6 PE=1 SV=1	UBXN6	20.053322962971	20.0620306964651	19.6820748380008	20.1543858175472	19.9264088397094	19.6730452484495
O94888	>sp|O94888|UBXN7_HUMAN UBX domain-containing protein 7 OS=Homo sapiens OX=9606 GN=UBXN7 PE=1 SV=2	UBXN7	21.0947552749423	20.9104495293911	20.3558602718279	20.3138746980887	20.6841810266346	20.6590469452727
P09936	>sp|P09936|UCHL1_HUMAN Ubiquitin carboxyl-terminal hydrolase isozyme L1 OS=Homo sapiens OX=9606 GN=UCHL1 PE=1 SV=2	UCHL1	25.197824034298	24.4110707032205	24.9721109288607	25.6498293614627	24.0726262020745	24.869891736143
P15374	>sp|P15374|UCHL3_HUMAN Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Homo sapiens OX=9606 GN=UCHL3 PE=1 SV=1	UCHL3	21.5271125285107	20.9358944685124	20.5088885601167	21.7207654542059	20.1629481616407	22.1599378059395
Q9Y5K5	>sp|Q9Y5K5|UCHL5_HUMAN Ubiquitin carboxyl-terminal hydrolase isozyme L5 OS=Homo sapiens OX=9606 GN=UCHL5 PE=1 SV=3	UCHL5	19.9382287053699	20.4971795032097	19.9104920595989	19.4635626018736	19.6937246962234	19.5434877927237
Q9BZX2	>sp|Q9BZX2|UCK2_HUMAN Uridine-cytidine kinase 2 OS=Homo sapiens OX=9606 GN=UCK2 PE=1 SV=1	UCK2	20.6709031879041	20.6672724692445	20.8184948457395	21.086678615055	20.1984354380552	21.2354545333217
Q8IX04	>sp|Q8IX04|UEVLD_HUMAN Ubiquitin-conjugating enzyme E2 variant 3 OS=Homo sapiens OX=9606 GN=UEVLD PE=1 SV=2	UEVLD	20.5961795613905	20.600096414555	21.0002537359092	20.7973749599259	20.3744287027396	21.2601219148774
Q9Y3C8	>sp|Q9Y3C8|UFC1_HUMAN Ubiquitin-fold modifier-conjugating enzyme 1 OS=Homo sapiens OX=9606 GN=UFC1 PE=1 SV=3	UFC1	21.6122004445251	21.2197722762076	21.9814228300204	21.8772913474847	20.7181790352794	21.5991730546136
Q92890	>sp|Q92890|UFD1_HUMAN Ubiquitin recognition factor in ER-associated degradation protein 1 OS=Homo sapiens OX=9606 GN=UFD1 PE=1 SV=3	UFD1	22.1988309663527	21.889982215193	21.8214068177632	21.8899329654692	21.8304913177668	21.4135274963617
O94874	>sp|O94874|UFL1_HUMAN E3 UFM1-protein ligase 1 OS=Homo sapiens OX=9606 GN=UFL1 PE=1 SV=2	UFL1	22.569995739068	22.5824979242214	22.4308380160884	22.4278629545807	22.4548068266263	22.4359822944646
P61960	>sp|P61960|UFM1_HUMAN Ubiquitin-fold modifier 1 OS=Homo sapiens OX=9606 GN=UFM1 PE=1 SV=1	UFM1	23.5974291861897	22.8343183054961	23.4448040831347	23.8537394856418	22.6310333730068	23.678517748496
Q9NUQ7	>sp|Q9NUQ7|UFSP2_HUMAN Ufm1-specific protease 2 OS=Homo sapiens OX=9606 GN=UFSP2 PE=1 SV=3	UFSP2	21.3826071311251	21.6959963033681	21.7302830364799	21.3963325712857	21.4977239679561	21.474694725675
O60701	>sp|O60701|UGDH_HUMAN UDP-glucose 6-dehydrogenase OS=Homo sapiens OX=9606 GN=UGDH PE=1 SV=1	UGDH	23.801291125506	22.2531090400834	22.1341983034147	24.1127664749094	21.8829146810136	23.2152156785127
Q9NYU2	>sp|Q9NYU2|UGGG1_HUMAN UDP-glucose:glycoprotein glucosyltransferase 1 OS=Homo sapiens OX=9606 GN=UGGT1 PE=1 SV=3	UGGT1	23.1287176168583	23.0500776465716	23.1401924820753	23.0964621037332	23.2886665756099	23.2571097494561
Q9NYU1	>sp|Q9NYU1|UGGG2_HUMAN UDP-glucose:glycoprotein glucosyltransferase 2 OS=Homo sapiens OX=9606 GN=UGGT2 PE=1 SV=4	UGGT2	21.0747973432163	20.8010749632611	20.26411635104	20.6431548869115	20.6982735555878	20.8802508966912
Q16851	>sp|Q16851|UGPA_HUMAN UTP--glucose-1-phosphate uridylyltransferase OS=Homo sapiens OX=9606 GN=UGP2 PE=1 SV=5	UGP2	22.3351243449324	22.088890727405	22.0286718596321	22.593354723498	21.7310673687982	22.3724386248538
P11172	>sp|P11172|UMPS_HUMAN Uridine 5'-monophosphate synthase OS=Homo sapiens OX=9606 GN=UMPS PE=1 SV=1	UMPS	20.6794704138122	20.5340813106312	20.63581144181	20.85229608377	20.4089778771415	21.1272840362865
Q9H3U1	>sp|Q9H3U1|UN45A_HUMAN Protein unc-45 homolog A OS=Homo sapiens OX=9606 GN=UNC45A PE=1 SV=1	UNC45A	20.3176767907691	20.073428140881	20.1229265894367	20.4873635131554	20.0662912693129	20.3459630003345
Q9C0B0	>sp|Q9C0B0|UNK_HUMAN RING finger protein unkempt homolog OS=Homo sapiens OX=9606 GN=UNK PE=1 SV=2	UNK	16.5767970895815	16.7951858096563	17.1233371705248	16.7336039477316	16.5568328677221	17.3276281368065
Q92900	>sp|Q92900|RENT1_HUMAN Regulator of nonsense transcripts 1 OS=Homo sapiens OX=9606 GN=UPF1 PE=1 SV=2	UPF1	21.1978022187995	21.541963947712	21.2730475390193	21.2711691691054	21.2938089721146	21.3809216113221
Q9HAU5	>sp|Q9HAU5|RENT2_HUMAN Regulator of nonsense transcripts 2 OS=Homo sapiens OX=9606 GN=UPF2 PE=1 SV=1	UPF2	18.5827032252014	18.6949664296238	18.7198573873925	18.8030037762906	18.1847589494478	18.6273454358814
Q16831	>sp|Q16831|UPP1_HUMAN Uridine phosphorylase 1 OS=Homo sapiens OX=9606 GN=UPP1 PE=1 SV=1	UPP1	19.7257729202475	19.9804423762168	19.7768302650082	19.4078879770673	19.2084360178447	21.036668486593
Q9NVA1	>sp|Q9NVA1|UQCC1_HUMAN Ubiquinol-cytochrome c reductase complex assembly factor 1 OS=Homo sapiens OX=9606 GN=UQCC1 PE=1 SV=3	UQCC1	19.5405435494965	19.8376767168919	20.1087762698512	19.4906335681654	19.9100782520051	19.8059810001186
Q9BRT2	>sp|Q9BRT2|UQCC2_HUMAN Ubiquinol-cytochrome c reductase complex assembly factor 2 OS=Homo sapiens OX=9606 GN=UQCC2 PE=1 SV=1	UQCC2	20.6442619765747	20.6866906387107	20.8254827977688	20.5082320993016	20.4715285952565	20.7598659907471
Q9UDW1	>sp|Q9UDW1|QCR9_HUMAN Cytochrome b-c1 complex subunit 9 OS=Homo sapiens OX=9606 GN=UQCR10 PE=1 SV=3	UQCR10	21.4676153408623	21.4537590184059	21.6062550227862	22.2428352941623	21.5432259475547	21.9855256565212
P14927	>sp|P14927|QCR7_HUMAN Cytochrome b-c1 complex subunit 7 OS=Homo sapiens OX=9606 GN=UQCRB PE=1 SV=2	UQCRB	22.277460804888	22.3392809255014	22.284769278217	22.6580881503531	22.5700568189997	22.8278299771683
P31930	>sp|P31930|QCR1_HUMAN Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC1 PE=1 SV=3	UQCRC1	23.3646604648141	23.298465957837	23.5074226273005	23.3158131712965	23.6109077919298	23.7035204846188
P22695	>sp|P22695|QCR2_HUMAN Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=3	UQCRC2	23.906191013609	23.8274699373513	24.1768936902987	23.9836777675388	24.2544794126474	24.3844668435638
P47985	>sp|P47985|UCRI_HUMAN Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRFS1 PE=1 SV=2	UQCRFS1	23.3893040838688	23.2961358232146	23.5020518044345	23.2279690932471	23.5754378679388	23.1483144667797
P07919	>sp|P07919|QCR6_HUMAN Cytochrome b-c1 complex subunit 6, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRH PE=1 SV=2	UQCRH	21.8504203385848	21.771680096572	22.6689261838748	21.7116440616311	22.4437095350522	21.5655822174292
O14949	>sp|O14949|QCR8_HUMAN Cytochrome b-c1 complex subunit 8 OS=Homo sapiens OX=9606 GN=UQCRQ PE=1 SV=4	UQCRQ	23.4452326777134	23.5122122678476	23.9190835617127	23.6791652611999	23.8873896520331	23.9737567369652
O60287	>sp|O60287|NPA1P_HUMAN Nucleolar pre-ribosomal-associated protein 1 OS=Homo sapiens OX=9606 GN=URB1 PE=1 SV=4	URB1	20.97941186355	20.6585732941838	20.4624304993737	20.2128806178859	20.5964938028063	19.5759956954298
P06132	>sp|P06132|DCUP_HUMAN Uroporphyrinogen decarboxylase OS=Homo sapiens OX=9606 GN=UROD PE=1 SV=2	UROD	21.9243028050173	21.4914997860342	21.4157604657886	21.6556415293392	21.1083169830375	21.58864570861
Q9NZ43	>sp|Q9NZ43|USE1_HUMAN Vesicle transport protein USE1 OS=Homo sapiens OX=9606 GN=USE1 PE=1 SV=2	USE1	19.8481636202202	20.2656940354815	20.1261485094487	19.5148865837577	20.1517944327837	19.6696770192225
Q495M9	>sp|Q495M9|USH1G_HUMAN pre-mRNA splicing regulator USH1G OS=Homo sapiens OX=9606 GN=USH1G PE=1 SV=1	USH1G	21.2164504095932	21.2303218673257	21.6794551702859	21.0125271824341	21.0782548950584	21.2365018118772
O60763	>sp|O60763|USO1_HUMAN General vesicular transport factor p115 OS=Homo sapiens OX=9606 GN=USO1 PE=1 SV=2	USO1	23.0514066233068	22.0312851581744	22.3880791457532	23.4284031175024	21.865748119873	22.8673764026462
Q14694	>sp|Q14694|UBP10_HUMAN Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2	USP10	21.3243777028144	21.15306147685	20.5967458710963	21.1413804933716	20.7333450868846	20.6897732057262
P54578	>sp|P54578|UBP14_HUMAN Ubiquitin carboxyl-terminal hydrolase 14 OS=Homo sapiens OX=9606 GN=USP14 PE=1 SV=3	USP14	21.1739935047936	20.9516330458317	21.0627928297588	21.6253622041144	20.7211931101708	21.2343942751788
Q9Y4E8	>sp|Q9Y4E8|UBP15_HUMAN Ubiquitin carboxyl-terminal hydrolase 15 OS=Homo sapiens OX=9606 GN=USP15 PE=1 SV=3	USP15	19.8921898444891	19.6958155845405	19.782885116804	20.2076421523831	19.4304402545686	20.1356090357372
O94966	>sp|O94966|UBP19_HUMAN Ubiquitin carboxyl-terminal hydrolase 19 OS=Homo sapiens OX=9606 GN=USP19 PE=1 SV=2	USP19	18.4065471281833	18.0091795565699	17.5806580557321	18.009620812519	17.991728914865	17.8532772693172
Q9UPU5	>sp|Q9UPU5|UBP24_HUMAN Ubiquitin carboxyl-terminal hydrolase 24 OS=Homo sapiens OX=9606 GN=USP24 PE=1 SV=3	USP24	17.9956716945158	18.0391116737986	17.3942758326759	17.675542756963	17.7380271889653	17.6631294821219
Q70CQ2	>sp|Q70CQ2|UBP34_HUMAN Ubiquitin carboxyl-terminal hydrolase 34 OS=Homo sapiens OX=9606 GN=USP34 PE=1 SV=2	USP34	18.1454806786302	18.7560612501205	17.1709066543131	17.4689156204482	17.7607170846492	17.3676096700874
Q53GS9	>sp|Q53GS9|UBP39_HUMAN Ubiquitin carboxyl-terminal hydrolase 39 OS=Homo sapiens OX=9606 GN=USP39 PE=1 SV=2	USP39	21.9220440444793	21.994283033941	21.5158213742663	21.9955159125429	21.9142205822722	21.6477255199836
Q96K76	>sp|Q96K76|UBP47_HUMAN Ubiquitin carboxyl-terminal hydrolase 47 OS=Homo sapiens OX=9606 GN=USP47 PE=1 SV=3	USP47	19.6495594123876	19.4802576821563	19.8010826584459	20.2899925139954	19.2812796574018	20.6387318158353
